eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
199509060008,1995,9,6,,0,,71,French Polynesia,12,Australasia & Oceania,Papeete,Papeete,-17.534984,-149.569504,1.0,0,,,1,1,1,-9,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Gov't,High Commission Office,69.0,France,,,,,,,,,,,,,,,,,Anti-Nuclear extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199509060009,1995,9,6,,0,,71,French Polynesia,12,Australasia & Oceania,Papeete,Papeete,-17.534984,-149.569504,1.0,0,,,1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,6,Airports & Aircraft,44.0,Airport,Gov't,Faca International Airport Terminals,69.0,France,,,,,,,,,,,,,,,,,Anti-Nuclear extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,13.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199509080005,1995,9,8,,0,,14,Australia,12,Australasia & Oceania,Australian Capital Territory,Canberra,-35.308236,149.124224,1.0,0,,,1,1,1,-9,,,0.0,0,0,9,Unknown,,,,,1,Business,7.0,Retail/Grocery/Bakery,Unk,Bakery products,69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199510010012,1995,10,1,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,South Bougainville district,-6.684199,155.714306,3.0,1,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,0,0,9,Unknown,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Military,Military Vehicle,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,3.0,,3.0,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199510030002,1995,10,3,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Buin,-6.7465,155.685171,1.0,0,,,1,1,1,0,,,0.0,1,0,9,Unknown,,,,,8,Educational Institution,49.0,School/University/Educational Building,Government,Buin High School,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199510040008,1995,10,4,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Buin,-6.7465,155.685171,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,1,Assassination,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Military,u/i soldiers,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,,,1.0,,1.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199510270006,1995,10,27,,0,,157,Papua New Guinea,12,Australasia & Oceania,West Sepik,Vanimo,-2.689677,141.299846,1.0,0,,,1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,Indonesian State Department,Indonesian Consulate,93.0,Indonesia,,,,,,,,,,,,,,,,,Free Papua Movement (OPM-Organisasi Papua Merdeka),,,,,,,0.0,,,0,40.0,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
199601120001,1996,1,12,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Bougainville Island,-6.158373,155.382212,4.0,0,,,1,1,1,0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Unk,village,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601120001, 199601120002, 199601120003"
199601120002,1996,1,12,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Bougainville Island,-6.158373,155.382212,4.0,0,,,1,1,1,0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Unk,village,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601120001, 199601120002, 199601120003"
199601120003,1996,1,12,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Bougainville Island,-6.158373,155.382212,4.0,0,,,1,1,1,0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Unk,village,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"199601120001, 199601120002, 199601120003"
199602030007,1996,2,3,,0,,157,Papua New Guinea,12,Australasia & Oceania,North Solomons,Unknown,-6.158373,155.382212,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,government,bridge,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199606020001,1996,6,2,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Tohei,-5.808708,154.788296,1.0,0,,,1,1,1,-9,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Government,villagers,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Separatists,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,6.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199606240003,1996,6,24,,0,,157,Papua New Guinea,12,Australasia & Oceania,Morobe,Lae,-6.72367,146.990906,1.0,0,,,1,1,1,-9,,,0.0,1,0,5,Hostage Taking (Barricade Incident),,,,,12,NGO,,,Unk NGO,"Female, 6",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,1.0,1.0,,,,Papua New Guinea,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199607110001,1996,7,11,,0,,157,Papua New Guinea,12,Australasia & Oceania,National Capital District,Port Moresby,-9.481553,147.190242,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Government,Office building,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199608030002,1996,8,3,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Coffs Harbour,-30.296312,153.115672,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Government,Offices,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199608150006,1996,8,15,,0,,14,Australia,12,Australasia & Oceania,South Australia,Adelaide,-34.928726,138.599945,1.0,0,,,1,1,1,-9,,,0.0,1,0,2,Armed Assault,,,,,1,Business,,,unknown,workers,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,2.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,2.0,,,1.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199609080005,1996,9,8,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Kangu,-6.827411,155.746393,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,9,Unknown,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Military,PNG Defense Force Camp,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,12.0,,,0.0,,,1,,,,,1.0,5.0,0.0,,,,,0.0,,,,,,7.0,Unknown,-99.0,,,,,PGIS,0,0,0,0,
199610060001,1996,10,6,,0,,157,Papua New Guinea,12,Australasia & Oceania,Southern Highlands,Tari,-5.848889,142.950556,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Tari Tribe,Settlement,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Lufa Tribesmen,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,Grenade,2.0,,,6.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199610120001,1996,10,12,,0,,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Kaparo,-6.656733,155.430992,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",government,"Theodore Miriung, head of Bougainville Transitional Government",157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,2.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199610120003,1996,10,12,,0,,220,Vanuatu,12,Australasia & Oceania,Shefa,Port Vila,-17.734818,168.322029,1.0,0,,,1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),17.0,Head of State,Govt,President Jean-Marie Leye,220.0,Vanuatu,,,,,,,,,,,,,,,,,Vanuatu Mobile Force (VMF),,,,,,,0.0,,,0,138.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,1.0,0.0,,,,Vanuatu,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199610230002,1996,10,23,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,102.0,Subway,unknown,Subway system,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199610270005,1996,10,27,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,102.0,Subway,unknown,subway system,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),12000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199610300002,1996,10,30,,0,,144,New Zealand,12,Australasia & Oceania,Wellington,Wellington,-41.28646,174.776236,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,70.0,Student,Unk,Female student,121.0,Malaysia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,9.0,Letter Bomb,,,,,,,,,,,,,Package bomb,0.0,,,2.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
199610310006,1996,10,31,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,102.0,Subway,unknown,subway system,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199611080005,1996,11,8,,0,,220,Vanuatu,12,Australasia & Oceania,Shefa,Port Vila,-17.734818,168.322029,1.0,0,,,1,1,1,0,,,0.0,1,0,5,Hostage Taking (Barricade Incident),,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Govt,Advisor to VMF,14.0,Australia,,,,,,,,,,,,,,,,,Vanuatu Mobile Force (VMF),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,1.0,0.0,,,,Vanuatu,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
199612110001,1996,12,11,,0,,144,New Zealand,12,Australasia & Oceania,Wellington,Wellington,-41.28646,174.776236,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),17.0,Head of State,Govt,Vehicle of Prime Minister,144.0,New Zealand,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199702260006,1997,2,26,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,,1,1,1,0,,,0.0,1,0,8,Unarmed Assault,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Unk,Shopping Center,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,Gas,0.0,,,4.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199702280001,1997,2,28,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,,1,1,1,0,,,0.0,1,0,8,Unarmed Assault,,,,,1,Business,7.0,Retail/Grocery/Bakery,Cole's Supermarket,Supermarket,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,Gas,0.0,,,19.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199703040003,1997,3,4,,0,,144,New Zealand,12,Australasia & Oceania,Auckland,Auckland,-36.84846,174.763332,1.0,0,,,1,1,1,-9,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Royal New Zealand Yacht Sq,America's Cup,144.0,New Zealand,,,,,,,,,,,,,,,,,Maori,,,,,,,0.0,,,0,1.0,,,,,,,,,,,,9,Melee,21.0,Blunt Object,,,,,,,,,,,,,Sledgehammer,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199706010001,1997,6,1,,1,1997-06-03,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Tinputz,-5.55014,155.007525,1.0,0,,,1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Melanesian Alliance Party (MAP),MP John Momist and supporter James Billy,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,2.0,0.0,0.0,2.0,,Papua New Guinea,0.0,,,,,,2.0,Hostage(s) released by perpetrators,,,,,,PGIS,0,0,0,0,
199706040008,1997,6,4,,1,1997-06-09,157,Papua New Guinea,12,Australasia & Oceania,Bougainville,Tinputz,-5.55014,155.007525,1.0,0,,,1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,MAP,MP John Momis*,157.0,Papua New Guinea,,,,,,,,,,,,,,,,,Bougainville Revolutionary Army (BRA),,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,0,,,,,1.0,2.0,0.0,0.0,,,Papua New Guinea,1.0,265836.0,,,,,2.0,Hostage(s) released by perpetrators,1.0,,,,,PGIS,0,0,0,0,
199708210008,1997,8,21,,0,,14,Australia,12,Australasia & Oceania,Australian Capital Territory,Canberra,-35.308236,149.124224,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Gov't,Residence of official,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199709210003,1997,9,21,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,11,Maritime,57.0,Civilian Maritime,Narrabeen,Ferry,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199809220001,1998,9,22,,0,,14,Australia,12,Australasia & Oceania,Northern Territory,Kakudu National Park,-12.673648,132.81754,1.0,0,This incident occurred at the Kakadu National Park.,"09/22/1998: The Darwin office of Australia's largest uranium miner was badly damaged in a firebomb attack. Three petrol-filled Molotov cocktails were found at the suburban office of Energy Resources Australia after the fire, which caused damaged estimated at $100,000. No one was injured or killed, and no group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Energy Resources Australia,Jabiluka mine,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Three petrol-filled Molotov cocktails were found at the scene.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),100000.0,,0.0,,,,,,,,,,,,,,,,,"“Firebomb wrecks uranium mine office,” The Australian, September 22, 1998.","“Mine Site Owner in Crossfire,” The Age, September 22, 1998.","“Bombs Fail to Win Support for Cause,” The Australian, September 22, 1998.",CETIS,-9,-9,0,-9,
199811010003,1998,11,1,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Lakemba,-33.919568,151.07683,1.0,0,,"11/01/1998: Approximately 18 shots were fired at the Lakemba police station in Sydney, Australia. There were no casualties and no one claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Australian Police,"Lakemba Police Station in Sydney, Australia",14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"“Anarchy pulls the trigger,” The Daily Telegraph (Sydney, Australia), November 1, 1998.",,,CETIS,-9,-9,0,-9,
199812020001,1998,12,2,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Sydney,-33.873651,151.20689,1.0,0,,"12/02/1998: In a series of related incidents, a mail bomb was delivered to the home of federal privacy commissioner, Moira Scollay, in Sydney, Australia. There were no casualties in this incident. Several other mail bombs were also mailed out around Australia and twenty-two additional parcels were discovered at a Canberra mail center. Colin George Dunstan, a disgruntled former Australian Taxation Office employee, was the suspected perpetrator.",0,1,1,1,2.0,Other Crime Type,1.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government Official,"Moira Scollay, Federal Privacy Commissioner, in Sydney",14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,6,Explosives,9.0,Letter Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,"This was one of four related attacks (cf. 199812020001-3; 199812030003). These parcels let to bomb scares the following day in Melbourne, Sydney, and the Northern Territory led to the evacuation of major buildings. These scares turned out to be false alarms.","""Tax office evacuated by bomb scare; Darwin Parliament also cleared out,"" Associated Press Worldstream, December 02, 1998.","Peter Spielmann, “Bomb scares evacuate NT Parliament, Sydney and Melbourne towers With AP Pho,” Associated Press Worldstream, December 3, 1998.",,CETIS,-9,-9,0,-9,"199812020001, 199812020002, 199812020003, 199812160002"
199812020002,1998,12,2,,0,,14,Australia,12,Australasia & Oceania,Australian Capital Territory,Canberra,-35.308236,149.124224,1.0,0,,"12/02/1998: In a series of related incidents, a mail bomb exploded in a mail center in Canberra, Australia. The explosion injured two postal workers and caused minor damage to the center. Twenty-one additional letter bombs were found at the Canberra mail center after the one bomb exploded, setting off a nationwide alert. Most of the parcels had been addressed to current or former staff at the Australian Taxation Office. Several other mail bombs were also mailed out around Australia. Colin George Dunstan, a disgruntled former Australian Taxation Office employee, was the suspected perpetrator.",0,1,1,1,2.0,Other Crime Type,1.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Australian Postal Service,"Mail center in Canberra, Australia",14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,6,Explosives,9.0,Letter Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,"This was one of four related attacks (cf. 199812020001-3; 199812030003). These parcels let to bomb scares the following day in Melbourne, Sydney, and the Northern Terrority led to the evacuation of major buildings. These scares turned out to be false alarms.","“Police tighten net on bomber,” The Daily Telegraph, December 3, 1998.","Peter Spielmann, “Bomb scares evacuate NT Parliament, Sydney and Melbourne towers With AP Pho,” The Associated Press Worldstream, December 3, 1998.","“Australian police begin manhunt for letter-bomb suspect,” Deseret News, December 3, 1998.",CETIS,-9,-9,0,-9,"199812020001, 199812020002, 199812020003, 199812160002"
199812020003,1998,12,2,,0,,14,Australia,12,Australasia & Oceania,Victoria,Melbourne,-37.813187,144.96298,1.0,0,,"12/02/1998: In a series of related incidents, a mail bomb was delivered to the home former federal sex discrimination commissioner, Sue Walpole in Melbourne, Australia. There were no casualties in this incident. Several other mail bombs were also mailed out around Australia and twenty-two additional parcels were discovered at a Canberra mail center. Colin George Dunstan, a disgruntled former Australian Taxation Office employee, was the suspected perpetrator.",0,1,1,1,2.0,Other Crime Type,1.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Former Government Official,"Sue Walpole, former Federal Sex Discrimination Commissioner, in Melbourne",14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,6,Explosives,9.0,Letter Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,"This was one of four related attacks (cf. 199812020001-3; 199812030003). These parcels let to bomb scares the following day in Melbourne, Sydney, and the Northern Terrority led to the evacuation of major buildings. These scares turned out to be false alarms.","""Tax office evacuated by bomb scare; Darwin Parliament also cleared out,"" Associated Press Worldstream, December 02, 1998.","Peter Spielmann, “Bomb scares evacuate NT Parliament, Sydney and Melbourne towers With AP Pho,” Associated Press Worldstream, December 3, 1998.",,CETIS,-9,-9,0,-9,"199812020001, 199812020002, 199812020003, 199812160002"
